ID,y
7124,94.76312
7127,106.80301
7131,104.85255
7132,92.72261
7133,98.27916
7134,109.32498
7135,91.50272
7136,110.09969
7137,95.13769
7141,95.65701
7144,106.55615
7147,105.59805
7148,97.607185
7150,97.77578
7151,92.72622
7152,105.228546
7154,94.94618
7156,95.50195
7157,105.97118
7159,117.733315
7161,101.15842
7163,97.06693
7164,100.53699
7167,78.17344
7169,101.98162
7170,93.92814
7173,95.80405
7174,107.482506
7177,109.8273
7178,103.79328
7179,97.05812
7180,80.14321
7181,109.94664
7182,92.41485
7184,96.21601
7185,112.51538
7186,92.596466
7187,116.79846
7188,93.08469
7189,108.18373
7191,103.52728
7193,108.10151
7197,97.88046
7199,96.55163
7200,110.56174
7201,91.50272
7204,93.98187
7207,111.913185
7209,111.01253
7210,93.74928
7211,99.142204
7213,95.52291
7214,112.260445
7216,111.597404
7217,93.87547
7220,108.48066
7224,108.500015
7225,93.25267
7226,111.597404
7227,94.84872
7234,112.51538
7236,82.56949
7239,110.46532
7240,91.948715
7242,114.64884
7244,104.69085
7245,90.634735
7247,98.13196
7248,94.528595
7249,117.43572
7250,112.05981
7251,102.2254
7252,109.58758
7253,78.19821
7256,93.11736
7260,96.45462
7261,112.08469
7264,100.27801
7269,111.14707
7270,91.42845
7273,105.11681
7279,93.14525
7281,111.57188
7284,94.9413
7285,112.12896
7286,117.71559
7287,93.25334
7289,96.21601
7292,90.84626
7293,111.839935
7296,99.60381
7297,111.514915
7298,94.203354
7299,112.92394
7301,104.25601
7304,107.291725
7306,108.66082
7308,96.21601
7309,96.962296
7312,91.13608
7313,78.19821
7314,97.20055
7316,93.62928
7319,110.76843
7321,111.51882
7323,98.59417
7324,103.72315
7325,94.36545
7328,95.652565
7330,76.92867
7334,95.09886
7337,112.263466
7338,103.67422
7339,95.10557
7341,92.889984
7342,112.32888
7344,103.8419
7345,103.15774
7347,108.014206
7349,111.57188
7350,94.55173
7353,102.43594
7355,111.11598
7356,94.51231
7357,115.36025
7358,102.86617
7360,95.22144
7363,99.55577
7364,94.57026
7366,103.21101
7368,92.92705
7369,108.3623
7370,96.36323
7373,94.21859
7374,101.19903
7375,97.376305
7377,93.82589
7379,97.828835
7380,118.930824
7382,100.19213
7383,92.18415
7385,108.32999
7386,102.972694
7391,95.380165
7394,94.5754
7396,112.05981
7397,94.56863
7399,99.461784
7400,105.19356
7403,78.59213
7405,111.00032
7408,106.32405
7414,108.77872
7416,97.74754
7417,94.605255
7419,93.86623
7420,104.83394
7421,96.52666
7422,95.115555
7423,96.58276
7425,77.305176
7430,101.65552
7432,95.84941
7433,101.94814
7434,104.978134
7436,109.13711
7437,93.5172
7438,108.12851
7440,101.15444
7441,92.793655
7442,109.93204
7445,94.235794
7446,96.73728
7448,110.49501
7450,96.78219
7451,93.488495
7454,103.593956
7455,103.14926
7457,106.2122
7459,96.575035
7462,94.05641
7464,93.488495
7465,102.462906
7466,95.70704
7467,106.422775
7469,103.3134
7472,96.23951
7473,107.82911
7479,95.09886
7480,107.81389
7484,103.79702
7491,93.18352
7494,99.15417
7495,97.61553
7501,98.22983
7503,92.70605
7504,106.9896
7505,96.78067
7508,111.04376
7509,91.05431
7510,78.19821
7511,111.52789
7515,98.28628
7516,101.67836
7517,95.79025
7518,103.37207
7519,93.604034
7521,96.93532
7522,106.54441
7524,99.35766
7526,105.52994
7527,94.211975
7528,103.110596
7529,92.49939
7534,106.53139
7537,107.26838
7538,97.208855
7540,106.02001
7541,111.0217
7545,114.20863
7551,112.10292
7553,94.89739
7554,101.75981
7555,95.98936
7561,111.48404
7562,94.80982
7564,98.073875
7565,100.74934
7566,93.56037
7567,106.54731
7569,101.02497
7570,95.419304
7571,115.997505
7572,102.84048
7574,99.88139
7578,109.52256
7579,93.88791
7586,93.37375
7587,87.83864
7590,92.43141
7593,107.82911
7594,103.087685
7595,93.56037
7600,96.657196
7601,79.98873
7602,93.48787
7603,111.89631
7604,97.073784
7606,99.791534
7608,112.91949
7613,78.68351
7615,109.060524
7616,109.13711
7617,112.92661
7618,94.211975
7619,107.07742
7622,107.40084
7623,104.115974
7624,97.50113
7625,99.64669
7626,94.312805
7627,103.0743
7628,77.71906
7631,103.65519
7632,107.025406
7633,94.09144
7634,106.6838
7635,93.35907
7636,112.137314
7637,112.137314
7639,92.58456
7640,77.44828
7644,110.56174
7645,94.1948
7648,104.83043
7649,96.51242
7650,109.05353
7652,102.462906
7653,92.3585
7655,95.44834
7659,109.86557
7662,96.45741
7664,100.69907
7666,97.034515
7668,101.69364
7669,107.12399
7670,97.56008
7672,101.77777
7673,109.62315
7678,96.28155
7679,78.41518
7680,102.219666
7683,93.87809
7685,117.71559
7688,93.53946
7690,108.7053
7692,94.14128
7693,91.46482
7695,112.263466
7696,98.6763
7698,96.2336
7699,109.44979
7702,92.07742
7703,111.88394
7704,96.51242
7707,111.52789
7713,78.51542
7715,103.760796
7717,109.74327
7718,100.67723
7719,104.44141
7721,106.32882
7722,102.265564
7725,99.98227
7727,100.5798
7730,80.24422
7733,91.87338
7735,102.57347
7740,111.88394
7741,110.18696
7742,92.19066
7744,98.52883
7747,95.310974
7750,77.305176
7752,107.492744
7754,107.18638
7756,105.21378
7757,96.975204
7758,101.92557
7760,102.219666
7761,92.739914
7763,105.86992
7765,93.08006
7767,112.137314
7768,92.37456
7771,93.15479
7773,98.52754
7774,97.94362
7776,97.830925
7779,92.1126
7783,93.1925
7786,97.998405
7787,101.454056
7789,94.59411
7791,92.73796
7793,103.02562
7794,99.591225
7795,93.46782
7799,78.68351
7800,101.39502
7802,102.659225
7805,99.36785
7807,100.65583
7808,95.17088
7811,109.481186
7817,109.13711
7818,107.025406
7819,92.23265
7822,92.774574
7823,112.0868
7825,110.38519
7828,96.269104
7832,96.74349
7833,80.49795
7834,103.02361
7835,96.170235
7837,97.03678
7840,97.77807
7842,95.933304
7843,115.88182
7844,92.28365
7846,92.739914
7850,97.37626
7853,110.05361
7855,112.90847
7858,95.79996
7863,112.160645
7865,110.23077
7866,100.640625
7868,95.06803
7869,109.47796
7871,78.17344
7872,103.24094
7874,100.71584
7877,109.582344
7878,94.39681
7879,104.48859
7881,96.08017
7883,93.228645
7885,97.31084
7886,94.89739
7889,95.13657
7890,107.68285
7891,95.53025
7893,97.37191
7894,102.76946
7896,109.05353
7898,105.94356
7901,95.244255
7902,108.014206
7904,104.94823
7905,96.36542
7906,102.93796
7909,94.506714
7910,105.57165
7913,96.80573
7918,110.12484
7919,91.291115
7923,93.493385
7925,92.35444
7927,92.39356
7930,98.15094
7932,99.41727
7933,95.26063
7935,95.605865
7939,105.92198
7942,99.83863
7943,103.52831
7945,99.25339
7946,92.92705
7948,100.4321
7949,107.16593
7950,93.4336
7951,112.137314
7955,104.044014
7959,95.14444
7960,111.88394
7961,96.38511
7962,104.29865
7964,98.345245
7965,96.59384
7966,110.56174
7967,104.28718
7968,101.12782
7971,109.920395
7974,91.291115
7976,102.95147
7978,109.377144
7982,111.88394
7983,95.278076
7984,103.77091
7986,93.417206
7989,107.16593
7991,108.014206
7992,106.44579
7993,103.451775
7994,110.29718
7995,96.74349
7997,95.02325
7998,103.77091
7999,109.13711
8002,91.00105
8007,99.77299
8009,101.42235
8011,94.71709
8013,102.32154
8015,105.70837
8017,111.293884
8019,117.59361
8023,95.353485
8024,112.32888
8026,109.791145
8027,94.20265
8029,96.66686
8030,102.951195
8031,94.96829
8033,103.14349
8035,98.83504
8036,112.90241
8039,107.922066
8042,89.81863
8044,92.46016
8046,78.51262
8048,112.97197
8049,96.36542
8050,105.62491
8053,96.93723
8054,99.23698
8059,96.05114
8061,94.01596
8062,109.6472
8064,104.543816
8066,104.723885
8067,96.87348
8068,95.67132
8070,97.97524
8071,111.839935
8072,96.85723
8076,95.79265
8080,92.7129
8081,110.0417
8084,103.086945
8087,102.804596
8089,91.45413
8090,118.79552
8091,103.20071
8094,115.0242
8100,92.62331
8101,93.114044
8110,96.16533
8111,108.014206
8112,95.08231
8115,104.350746
8116,100.51613
8118,104.543816
8121,118.60112
8125,111.31017
8127,105.568504
8128,97.96058
8129,108.11066
8131,99.54669
8138,96.947044
8139,104.518585
8140,94.60921
8141,98.52754
8142,115.284485
8143,108.59701
8145,109.791145
8146,91.12129
8148,110.08444
8153,111.15063
8154,91.70981
8155,107.30345
8161,96.43809
8162,107.8245
8163,91.05431
8166,111.12702
8168,110.96595
8170,97.948204
8172,108.10151
8173,92.06763
8176,105.64739
8179,99.52401
8181,93.65987
8182,117.58777
8184,112.28263
8190,102.219666
8191,94.844086
8194,103.03701
8196,109.47255
8198,106.21933
8199,110.66991
8201,111.0536
8202,95.05117
8207,95.638794
8208,109.00598
8211,113.592094
8214,111.0583
8217,96.86304
8218,99.64638
8222,95.1113
8229,107.34798
8231,95.735176
8233,95.43758
8236,92.56047
8238,107.578316
8240,100.880196
8243,98.28623
8246,99.34955
8250,95.99149
8254,104.87309
8256,76.97817
8257,99.845406
8258,98.08432
8260,95.18126
8261,104.57672
8263,113.42079
8264,96.034134
8267,105.22821
8268,93.60532
8271,97.24304
8272,109.00598
8275,95.79451
8276,94.94585
8277,107.6402
8278,116.96736
8279,93.75155
8280,109.21384
8281,100.559204
8282,98.983665
8287,111.78028
8288,92.64029
8289,112.388245
8294,100.74125
8296,99.75823
8299,104.61582
8302,103.54605
8308,109.95212
8314,106.95248
8315,103.12139
8316,106.95045
8317,99.1013
8319,106.770805
8320,94.411095
8321,117.7423
8323,93.5795
8325,96.53562
8326,110.88258
8328,109.72387
8330,103.77279
8331,94.93122
8332,107.64423
8334,93.974045
8338,92.222
8339,94.38557
8341,98.95551
8345,110.666504
8346,96.64136
8347,108.14743
8349,95.67142
8351,98.113174
8352,108.881676
8353,109.72387
8355,108.224014
8358,110.61672
8359,98.65366
8360,96.04194
8361,106.947586
8363,98.75831
8364,96.192566
8365,97.614426
8366,108.63745
8370,104.21296
8372,98.0219
8376,98.65962
8377,106.9902
8379,108.579124
8380,94.62856
8381,108.81945
8386,91.94202
8388,104.03471
8389,94.939545
8391,106.11037
8394,104.87309
8396,107.85125
8398,100.65323
8400,110.94076
8401,94.69549
8404,98.95551
8407,96.475235
8408,114.99891
8409,109.72387
8410,109.454056
8411,100.16558
8413,99.09752
8414,106.95083
8416,96.634796
